latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-23.673,-64.6,346.9,1,1,2020-10-19,1800,Aqua,MODIS,64,6.0NRT,313.3,38.9,D
-23.672,-64.59,342.8,1,1,2020-10-19,1800,Aqua,MODIS,55,6.0NRT,313.4,29.8,D
-23.662,-64.519,337.5,1,1,2020-10-19,1800,Aqua,MODIS,50,6.0NRT,316.3,17.5,D
-23.689,-64.65,355.8,1.1,1,2020-10-19,1800,Aqua,MODIS,97,6.0NRT,314.3,65.1,D
-23.688,-64.639,343.2,1,1,2020-10-19,1800,Aqua,MODIS,79,6.0NRT,313.9,34.1,D
-23.684,-64.609,348.8,1,1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,313.3,43,D
-23.673,-64.528,339.5,1,1,2020-10-19,1800,Aqua,MODIS,44,6.0NRT,315.6,20.6,D
-23.701,-64.669,349.1,1.1,1,2020-10-19,1800,Aqua,MODIS,92,6.0NRT,311,48.4,D
-23.7,-64.658,373.7,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,314.8,121.6,D
-23.699,-64.648,352.1,1.1,1,2020-10-19,1800,Aqua,MODIS,95,6.0NRT,313.4,52.7,D
-23.697,-64.638,339.1,1,1,2020-10-19,1800,Aqua,MODIS,71,6.0NRT,312.8,24,D
-23.711,-64.667,362.4,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,314.7,81.3,D
-23.709,-64.657,357.2,1.1,1,2020-10-19,1800,Aqua,MODIS,98,6.0NRT,314.3,65.2,D
-23.693,-64.535,349.8,1,1,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,316.2,45.2,D
-23.721,-64.676,333.7,1.1,1,2020-10-19,1800,Aqua,MODIS,44,6.0NRT,312.1,17.5,D
-23.72,-64.666,341,1.1,1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,313,29.1,D
-23.736,-64.669,333.6,1.1,1,2020-10-19,1800,Aqua,MODIS,48,6.0NRT,312.9,18.1,D
-23.735,-64.658,349.6,1.1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,314.9,47.9,D
-23.465,-61.077,341,1.1,1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,312.5,31,D
-23.712,-62.212,329.6,1,1,2020-10-19,1800,Aqua,MODIS,63,6.0NRT,315.8,8.6,D
-24.244,-64.072,336.5,1,1,2020-10-19,1800,Aqua,MODIS,77,6.0NRT,317.8,16.8,D
-23.814,-61.075,332.5,1.1,1,2020-10-19,1800,Aqua,MODIS,75,6.0NRT,303,24.2,D
-24.256,-63.625,333.5,1,1,2020-10-19,1800,Aqua,MODIS,42,6.0NRT,319.5,9.7,D
-24.255,-63.616,350.1,1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,321.5,39,D
-24.265,-63.624,352.7,1,1,2020-10-19,1800,Aqua,MODIS,95,6.0NRT,319.5,42.3,D
-24.264,-63.614,346.5,1,1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,319.9,28.2,D
-24.312,-63.308,333.7,1,1,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,318.8,12.7,D
-24.575,-64.969,327.2,1.1,1,2020-10-19,1800,Aqua,MODIS,56,6.0NRT,312.9,9.9,D
-24.691,-64.961,331.4,1.1,1,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,314.9,17.8,D
-24.223,-61.084,340.9,1.1,1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,315,24.6,D
-24.221,-61.073,349.3,1.1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,315.1,43.7,D
-24.228,-61.076,344.5,1.1,1,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,313.1,35.1,D
-24.961,-65.575,334.5,1.2,1.1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,319.2,17,D
-24.491,-62.13,332.7,1,1,2020-10-19,1800,Aqua,MODIS,69,6.0NRT,313.6,13.9,D
-24.253,-60.479,336,1.2,1.1,2020-10-19,1800,Aqua,MODIS,79,6.0NRT,309.4,26.1,D
-24.251,-60.468,340.5,1.2,1.1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,307,35.8,D
-25.052,-64.217,334.7,1,1,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,321.4,11.5,D
-25.167,-64.442,338.5,1.1,1,2020-10-19,1800,Aqua,MODIS,81,6.0NRT,317.1,26.3,D
-25.166,-64.431,342.1,1.1,1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,317.1,32.4,D
-25.174,-64.446,345.4,1.1,1,2020-10-19,1800,Aqua,MODIS,89,6.0NRT,317.5,37.3,D
-25.172,-64.436,349.1,1.1,1,2020-10-19,1800,Aqua,MODIS,92,6.0NRT,320,44.8,D
-25.184,-64.455,376.9,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,320.4,135.7,D
-25.183,-64.445,388,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,323.5,184.8,D
-25.182,-64.434,377.6,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322.9,133.8,D
-25.18,-64.424,350.8,1.1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,319,46.9,D
-25.191,-64.433,352.2,1.1,1,2020-10-19,1800,Aqua,MODIS,94,6.0NRT,318.3,51.8,D
-25.189,-64.422,337.5,1.1,1,2020-10-19,1800,Aqua,MODIS,79,6.0NRT,318.3,20.9,D
-24.615,-60.064,338.4,1.2,1.1,2020-10-19,1800,Aqua,MODIS,82,6.0NRT,308.8,30.7,D
-24.619,-60.069,333.3,1.2,1.1,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,308.1,21.6,D
-24.617,-60.057,353.2,1.2,1.1,2020-10-19,1800,Aqua,MODIS,95,6.0NRT,307.8,68.1,D
-25.079,-63.009,334.1,1,1,2020-10-19,1800,Aqua,MODIS,71,6.0NRT,316.7,14,D
-25.35,-64.947,344.3,1.1,1,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,314.5,36.8,D
-25.348,-64.936,345.3,1.1,1,2020-10-19,1800,Aqua,MODIS,89,6.0NRT,316.7,37.7,D
-25.09,-63.017,332.2,1,1,2020-10-19,1800,Aqua,MODIS,66,6.0NRT,315.7,11,D
-25.088,-63.007,341.2,1,1,2020-10-19,1800,Aqua,MODIS,83,6.0NRT,316.1,25,D
-25.359,-64.945,331.3,1.1,1,2020-10-19,1800,Aqua,MODIS,48,6.0NRT,314,14,D
-25.358,-64.934,334.9,1.1,1,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,315.1,17.9,D
-24.537,-59.395,339.8,1.3,1.1,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,309.4,38.4,D
-24.535,-59.382,335.6,1.3,1.1,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,309.3,29,D
-25.25,-64.046,335.3,1,1,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,320.2,14.5,D
-24.648,-59.88,330.3,1.2,1.1,2020-10-19,1800,Aqua,MODIS,67,6.0NRT,307.4,18.9,D
-24.646,-59.868,329.9,1.2,1.1,2020-10-19,1800,Aqua,MODIS,66,6.0NRT,307.5,19.1,D
-25.181,-63.148,344.1,1,1,2020-10-19,1800,Aqua,MODIS,87,6.0NRT,320.9,25.4,D
-25.18,-63.138,370.9,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,323.6,95.1,D
-25.19,-63.146,340.3,1,1,2020-10-19,1800,Aqua,MODIS,82,6.0NRT,319.1,19.9,D
-25.189,-63.136,368.7,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,321.6,88.5,D
-25.033,-61.509,361.1,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,315.6,75.2,D
-25.031,-61.499,351.7,1,1,2020-10-19,1800,Aqua,MODIS,94,6.0NRT,315.1,49.3,D
-25.656,-65.277,331.1,1.2,1.1,2020-10-19,1800,Aqua,MODIS,72,6.0NRT,308.1,21.9,D
-25.577,-63.541,345.3,1,1,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,320.3,29.2,D
-25.061,-59.4,337.7,1.3,1.1,2020-10-19,1800,Aqua,MODIS,76,6.0NRT,309.9,31.5,D
-24.866,-58.237,332.6,1.5,1.2,2020-10-19,1800,Aqua,MODIS,51,6.0NRT,313.1,16.3,D
-25.06,-59.394,341.7,1.3,1.1,2020-10-19,1800,Aqua,MODIS,81,6.0NRT,308.5,36.6,D
-24.86,-58.247,334.8,1.5,1.2,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,313.5,18.9,D
-25.08,-59.39,333.2,1.3,1.1,2020-10-19,1800,Aqua,MODIS,32,6.0NRT,314.1,18.7,D
-24.952,-58.393,344.3,1.5,1.2,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,311.6,48.5,D
-24.966,-58.405,337.5,1.5,1.2,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,314.3,27,D
-24.963,-58.39,352.5,1.5,1.2,2020-10-19,1800,Aqua,MODIS,95,6.0NRT,312.8,78.3,D
-25.169,-59.551,336.6,1.2,1.1,2020-10-19,1800,Aqua,MODIS,79,6.0NRT,311.6,28.4,D
-25.138,-58.4,342.2,1.4,1.2,2020-10-19,1800,Aqua,MODIS,82,6.0NRT,318.1,38.7,D
-25.149,-58.398,348.4,1.4,1.2,2020-10-19,1800,Aqua,MODIS,91,6.0NRT,318.7,58.9,D
-25.273,-58.711,350.5,1.4,1.2,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,313.8,65,D
-25.271,-58.698,338.2,1.4,1.2,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,314.4,27.3,D
-26.117,-64.071,340.7,1,1,2020-10-19,1800,Aqua,MODIS,83,6.0NRT,321,24.3,D
-26.126,-64.069,342.4,1,1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,320.1,26,D
-25.366,-58.961,330,1.3,1.1,2020-10-19,1800,Aqua,MODIS,34,6.0NRT,312.5,13.1,D
-26.244,-64.7,332,1.1,1,2020-10-19,1800,Aqua,MODIS,72,6.0NRT,313.3,15.1,D
-26.238,-64.656,335.2,1.1,1,2020-10-19,1800,Aqua,MODIS,77,6.0NRT,318.4,19.3,D
-26.209,-64.071,333,1.1,1,2020-10-19,1800,Aqua,MODIS,67,6.0NRT,320.7,12.4,D
-26.207,-64.06,330.8,1,1,2020-10-19,1800,Aqua,MODIS,49,6.0NRT,318.5,9.5,D
-25.985,-62.027,336.6,1,1,2020-10-19,1800,Aqua,MODIS,58,6.0NRT,314.3,19.9,D
-25.435,-58.296,339.1,1.5,1.2,2020-10-19,1800,Aqua,MODIS,69,6.0NRT,315,26.7,D
-25.432,-58.282,347.7,1.5,1.2,2020-10-19,1800,Aqua,MODIS,91,6.0NRT,316.1,54,D
-25.443,-58.28,349.5,1.5,1.2,2020-10-19,1800,Aqua,MODIS,92,6.0NRT,315.7,64.5,D
-26.522,-64.888,325,1.1,1.1,2020-10-19,1800,Aqua,MODIS,22,6.0NRT,310.5,7.8,D
-25.491,-57.518,334.7,1.6,1.3,2020-10-19,1800,Aqua,MODIS,76,6.0NRT,312.5,29.5,D
-25.489,-57.502,333.6,1.6,1.3,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,311.7,27,D
-26.231,-61.88,334.3,1,1,2020-10-19,1800,Aqua,MODIS,62,6.0NRT,312.3,16.2,D
-26.23,-61.87,331.1,1,1,2020-10-19,1800,Aqua,MODIS,54,6.0NRT,310.7,11.2,D
-25.867,-59.242,336.1,1.3,1.1,2020-10-19,1800,Aqua,MODIS,71,6.0NRT,315.6,17.9,D
-25.829,-59.014,338.5,1.3,1.1,2020-10-19,1800,Aqua,MODIS,47,6.0NRT,315.2,23.2,D
-25.867,-59.25,335.7,1.3,1.1,2020-10-19,1800,Aqua,MODIS,56,6.0NRT,315.6,18.1,D
-25.865,-59.237,337,1.3,1.1,2020-10-19,1800,Aqua,MODIS,69,6.0NRT,315.2,20.8,D
-26.898,-61.287,328.9,1,1,2020-10-19,1800,Aqua,MODIS,17,6.0NRT,308.5,9.7,D
-27.554,-65.352,332.3,1.2,1.1,2020-10-19,1800,Aqua,MODIS,50,6.0NRT,315.7,14.1,D
-27.452,-64.196,334,1.1,1,2020-10-19,1800,Aqua,MODIS,69,6.0NRT,314.6,12.8,D
-26.543,-58.098,329.9,1.4,1.2,2020-10-19,1800,Aqua,MODIS,0,6.0NRT,310.1,16.7,D
-26.826,-59.217,346.8,1.2,1.1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,315.7,47.5,D
-27.582,-64.282,330.3,1.1,1,2020-10-19,1800,Aqua,MODIS,59,6.0NRT,315.2,9.1,D
-26.98,-59.586,336.2,1.2,1.1,2020-10-19,1800,Aqua,MODIS,77,6.0NRT,316.5,22.7,D
-26.978,-59.574,330.3,1.2,1.1,2020-10-19,1800,Aqua,MODIS,46,6.0NRT,312.3,13,D
-27.619,-63.858,335.1,1.1,1,2020-10-19,1800,Aqua,MODIS,60,6.0NRT,320.7,13.5,D
-26.923,-59.177,334.4,1.2,1.1,2020-10-19,1800,Aqua,MODIS,71,6.0NRT,313.6,19.8,D
-26.921,-59.164,342.4,1.2,1.1,2020-10-19,1800,Aqua,MODIS,86,6.0NRT,315.2,37.4,D
-27.68,-63.985,334.2,1.1,1,2020-10-19,1800,Aqua,MODIS,58,6.0NRT,316.6,13.6,D
-27.678,-63.974,360.6,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,319.8,72.3,D
-27.677,-63.963,332.4,1.1,1,2020-10-19,1800,Aqua,MODIS,32,6.0NRT,317.4,9.7,D
-26.19,-54.609,329.4,2.5,1.5,2020-10-19,1800,Aqua,MODIS,58,6.0NRT,302.2,65.1,D
-27.07,-59.328,348.5,1.2,1.1,2020-10-19,1800,Aqua,MODIS,91,6.0NRT,314.3,48.7,D
-26.197,-54.6,325,2.5,1.5,2020-10-19,1800,Aqua,MODIS,0,6.0NRT,300.3,46.5,D
-27.951,-65.024,341.9,1.2,1.1,2020-10-19,1800,Aqua,MODIS,72,6.0NRT,319.1,28.6,D
-27.95,-65.012,339.9,1.2,1.1,2020-10-19,1800,Aqua,MODIS,75,6.0NRT,322.4,23.2,D
-27.962,-65.035,340.5,1.2,1.1,2020-10-19,1800,Aqua,MODIS,69,6.0NRT,314,26.9,D
-27.961,-65.023,363.7,1.2,1.1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,319.4,91.9,D
-27.703,-62.913,343.3,1,1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,322.7,25.4,D
-27.719,-62.904,338.7,1,1,2020-10-19,1800,Aqua,MODIS,63,6.0NRT,320.1,15.6,D
-27.832,-62.92,341.8,1,1,2020-10-19,1800,Aqua,MODIS,83,6.0NRT,316.6,24.8,D
-27.843,-62.928,346.7,1,1,2020-10-19,1800,Aqua,MODIS,89,6.0NRT,316.6,34,D
-27.841,-62.918,398.6,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,323.5,226.7,D
-27.85,-62.916,333,1,1,2020-10-19,1800,Aqua,MODIS,55,6.0NRT,317.1,12.3,D
-27.334,-59.365,338.4,1.2,1.1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,313.2,23,D
-27.296,-59.136,333.2,1.2,1.1,2020-10-19,1800,Aqua,MODIS,72,6.0NRT,312.6,17.2,D
-27.459,-58.884,332.2,1.2,1.1,2020-10-19,1800,Aqua,MODIS,53,6.0NRT,312.2,16.7,D
-27.508,-58.997,337.9,1.2,1.1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,313.9,25.1,D
-27.65,-59.286,340,1.2,1.1,2020-10-19,1800,Aqua,MODIS,82,6.0NRT,314.3,28.6,D
-27.66,-59.284,342.3,1.2,1.1,2020-10-19,1800,Aqua,MODIS,85,6.0NRT,314.9,34.2,D
-28.261,-63.095,352.2,1,1,2020-10-19,1800,Aqua,MODIS,94,6.0NRT,317.7,46.3,D
-28.259,-63.084,379.1,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322.9,129.3,D
-28.258,-63.074,342.4,1,1,2020-10-19,1800,Aqua,MODIS,66,6.0NRT,319.2,21.6,D
-28.27,-63.093,380.6,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322,138.7,D
-28.268,-63.083,393.8,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322.6,201.2,D
-26.95,-54.84,318.3,2.3,1.5,2020-10-19,1800,Aqua,MODIS,56,6.0NRT,301.9,27.6,D
-26.945,-54.817,322.7,2.3,1.5,2020-10-19,1800,Aqua,MODIS,69,6.0NRT,302.6,42.4,D
-28.182,-61.887,333.5,1,1,2020-10-19,1800,Aqua,MODIS,57,6.0NRT,312.7,10.7,D
-28.32,-62.792,339.6,1,1,2020-10-19,1800,Aqua,MODIS,65,6.0NRT,316.5,18.8,D
-28.193,-61.895,338.9,1,1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,314.8,19.7,D
-28.001,-60.605,350.4,1,1,2020-10-19,1800,Aqua,MODIS,92,6.0NRT,314.9,46,D
-27.999,-60.594,347.3,1,1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,315.4,37.8,D
-28.33,-62.801,339.1,1,1,2020-10-19,1800,Aqua,MODIS,75,6.0NRT,315.8,17.8,D
-28.329,-62.791,344.1,1,1,2020-10-19,1800,Aqua,MODIS,86,6.0NRT,317.5,26,D
-28.17,-61.421,335.7,1,1,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,314,16.6,D
-28.168,-61.411,358.2,1,1,2020-10-19,1800,Aqua,MODIS,98,6.0NRT,314.8,62.3,D
-28.179,-61.42,420.4,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,323.7,383.1,D
-28.178,-61.409,444,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,325.1,624.1,D
-28.176,-61.399,333,1,1,2020-10-19,1800,Aqua,MODIS,67,6.0NRT,312.7,13.2,D
-28.287,-62.1,333.3,1,1,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,315,12.7,D
-28.188,-61.418,346.9,1,1,2020-10-19,1800,Aqua,MODIS,89,6.0NRT,314.8,35.8,D
-28.187,-61.408,356.3,1,1,2020-10-19,1800,Aqua,MODIS,97,6.0NRT,313.8,56.2,D
-28.183,-60.774,354.6,1,1,2020-10-19,1800,Aqua,MODIS,96,6.0NRT,315,51.9,D
-28.181,-60.764,351,1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,315.9,44.7,D
-28.722,-64.298,382.8,1.1,1.1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,320.9,165.6,D
-28.727,-64.302,392.1,1.1,1.1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322.1,216.5,D
-28.726,-64.291,373.1,1.1,1.1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,319.2,117.7,D
-28.558,-62.922,338.8,1,1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,317.1,20.5,D
-28.556,-62.912,334.1,1,1,2020-10-19,1800,Aqua,MODIS,66,6.0NRT,317.6,13.9,D
-28.548,-62.849,338.5,1,1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,318.7,21.1,D
-28.546,-62.839,344.1,1,1,2020-10-19,1800,Aqua,MODIS,87,6.0NRT,314.6,30.1,D
-28.557,-62.848,343.7,1,1,2020-10-19,1800,Aqua,MODIS,76,6.0NRT,320,29.5,D
-28.555,-62.837,354.6,1,1,2020-10-19,1800,Aqua,MODIS,96,6.0NRT,321.4,51.9,D
-28.018,-59.158,331.4,1.2,1.1,2020-10-19,1800,Aqua,MODIS,66,6.0NRT,313.4,11.6,D
-27.765,-57.618,326.4,1.5,1.2,2020-10-19,1800,Aqua,MODIS,61,6.0NRT,307.4,21.4,D
-27.661,-56.973,364.8,1.6,1.2,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,307,177.5,D
-27.658,-56.957,321.9,1.6,1.2,2020-10-19,1800,Aqua,MODIS,55,6.0NRT,304.1,17.6,D
-27.543,-56.332,324.5,1.8,1.3,2020-10-19,1800,Aqua,MODIS,0,6.0NRT,302.7,30.1,D
-28.628,-63.027,332.7,1,1,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,315.4,11.6,D
-27.672,-56.97,320.2,1.6,1.2,2020-10-19,1800,Aqua,MODIS,32,6.0NRT,304.4,14.8,D
-28.63,-62.851,338.3,1,1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,314.1,23.1,D
-28.639,-62.711,334.4,1,1,2020-10-19,1800,Aqua,MODIS,46,6.0NRT,313,13.4,D
-28.646,-62.699,333.8,1,1,2020-10-19,1800,Aqua,MODIS,35,6.0NRT,314.1,11.4,D
-28.657,-62.708,347.2,1,1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,318.9,34.9,D
-28.655,-62.697,388.7,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,326.2,172.3,D
-28.602,-61.923,333.5,1,1,2020-10-19,1800,Aqua,MODIS,71,6.0NRT,313.5,14,D
-28.601,-61.913,334.2,1,1,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,315,15.6,D
-28.314,-59.151,342,1.2,1.1,2020-10-19,1800,Aqua,MODIS,86,6.0NRT,316.6,31.7,D
-28.236,-58.442,325.4,1.3,1.1,2020-10-19,1800,Aqua,MODIS,58,6.0NRT,310.2,10.6,D
-27.557,-54.758,319.4,2.3,1.5,2020-10-19,1800,Aqua,MODIS,0,6.0NRT,303.1,21.8,D
-28.602,-60.253,347.3,1.1,1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,315,41.1,D
-28.6,-60.242,339.7,1.1,1,2020-10-19,1800,Aqua,MODIS,81,6.0NRT,312.8,25,D
-28.611,-60.251,351.3,1.1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,316.8,49.7,D
-28.609,-60.24,346,1.1,1,2020-10-19,1800,Aqua,MODIS,89,6.0NRT,315.6,36.7,D
-28.617,-60.255,334.9,1.1,1,2020-10-19,1800,Aqua,MODIS,74,6.0NRT,312.1,18.3,D
-28.616,-60.244,344.3,1.1,1,2020-10-19,1800,Aqua,MODIS,87,6.0NRT,314.2,35.1,D
-28.88,-61.432,336,1,1,2020-10-19,1800,Aqua,MODIS,71,6.0NRT,316.4,14.5,D
-28.89,-61.435,358.5,1,1,2020-10-19,1800,Aqua,MODIS,92,6.0NRT,314,62.8,D
-28.888,-61.424,345.5,1,1,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,313.4,33.1,D
-28.753,-60.53,351.1,1,1,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,320.4,46.1,D
-28.823,-60.614,335.2,1,1,2020-10-19,1800,Aqua,MODIS,56,6.0NRT,316.4,10.9,D
-28.97,-61.297,344,1,1,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,316.6,28.5,D
-29.064,-60.754,328.7,1,1,2020-10-19,1800,Aqua,MODIS,45,6.0NRT,311.5,11.1,D
-29.178,-60.832,331.6,1,1,2020-10-19,1800,Aqua,MODIS,73,6.0NRT,310.5,15,D
-29.174,-60.811,331.6,1,1,2020-10-19,1800,Aqua,MODIS,55,6.0NRT,310.8,12.3,D
-28.982,-59.46,332,1.1,1.1,2020-10-19,1800,Aqua,MODIS,52,6.0NRT,314.5,12,D
-21.94,-63.821,371.4,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,316.5,104.3,D
-21.939,-63.812,365.3,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,317.7,84.4,D
-21.984,-63.937,348.9,1,1,2020-10-19,1800,Aqua,MODIS,93,6.0NRT,312.8,45.6,D
-21.934,-63.59,335.6,1,1,2020-10-19,1800,Aqua,MODIS,79,6.0NRT,319.9,14.7,D
-21.978,-63.829,327.4,1,1,2020-10-19,1800,Aqua,MODIS,52,6.0NRT,314.4,9.1,D
-21.972,-63.593,335.5,1,1,2020-10-19,1800,Aqua,MODIS,79,6.0NRT,320.6,13.7,D
-22.092,-63.982,352.9,1,1,2020-10-19,1800,Aqua,MODIS,95,6.0NRT,314.7,53.7,D
-22.09,-63.972,332.3,1,1,2020-10-19,1800,Aqua,MODIS,76,6.0NRT,312.9,16.8,D
-22.12,-64.116,325.7,1,1,2020-10-19,1800,Aqua,MODIS,51,6.0NRT,313,9.6,D
-22.088,-63.893,325.4,1,1,2020-10-19,1800,Aqua,MODIS,60,6.0NRT,313.6,9.8,D
-22.158,-63.738,332.6,1,1,2020-10-19,1800,Aqua,MODIS,53,6.0NRT,313.1,14.3,D
-22.189,-63.762,335.6,1,1,2020-10-19,1800,Aqua,MODIS,80,6.0NRT,313.6,21,D
-22.187,-63.752,341.1,1,1,2020-10-19,1800,Aqua,MODIS,86,6.0NRT,315.1,28.1,D
-22.312,-64.509,327.6,1,1,2020-10-19,1800,Aqua,MODIS,67,6.0NRT,309.7,13.9,D
-22.31,-64.499,328.1,1,1,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,311.5,14.7,D
-22.29,-64.086,350.9,1,1,2020-10-19,1800,Aqua,MODIS,94,6.0NRT,316.1,45.3,D
-22.242,-63.678,390.5,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322.4,181.2,D
-22.24,-63.668,387.8,1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,322.6,167.6,D
-22.249,-63.666,336.5,1,1,2020-10-19,1800,Aqua,MODIS,81,6.0NRT,316.8,17.4,D
-22.248,-63.657,338.2,1,1,2020-10-19,1800,Aqua,MODIS,83,6.0NRT,317.9,19.2,D
-22.283,-63.71,345.1,1,1,2020-10-19,1800,Aqua,MODIS,90,6.0NRT,314.6,33,D
-22.282,-63.701,352,1,1,2020-10-19,1800,Aqua,MODIS,95,6.0NRT,314.7,46.4,D
-22.279,-63.681,331.3,1,1,2020-10-19,1800,Aqua,MODIS,46,6.0NRT,315.4,9.6,D
-28.823,-58.447,321.7,1.3,1.1,2020-10-19,1800,Aqua,MODIS,12,6.0NRT,306.8,9.1,D
-29.72,-63.733,326,1.1,1,2020-10-19,1800,Aqua,MODIS,49,6.0NRT,305.9,11.5,D
-29.718,-63.721,356.9,1.1,1,2020-10-19,1800,Aqua,MODIS,98,6.0NRT,306.1,72.1,D
-29.717,-63.71,370,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,305.1,113.3,D
-29.715,-63.699,361.2,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,305.1,82.3,D
-29.714,-63.688,326.1,1.1,1,2020-10-19,1800,Aqua,MODIS,47,6.0NRT,307,8.1,D
-29.733,-63.765,344.4,1.1,1,2020-10-19,1800,Aqua,MODIS,88,6.0NRT,305.2,40.9,D
-29.732,-63.754,370.7,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,308,117.2,D
-29.731,-63.742,329.6,1.1,1,2020-10-19,1800,Aqua,MODIS,41,6.0NRT,306.4,14,D
-29.729,-63.731,330.3,1.1,1,2020-10-19,1800,Aqua,MODIS,68,6.0NRT,308.3,16.1,D
-29.728,-63.72,371.6,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,313.1,120.1,D
-29.726,-63.709,379.1,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,311.7,150.6,D
-29.725,-63.697,381.1,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,314.1,158.9,D
-29.723,-63.686,377.6,1.1,1,2020-10-19,1800,Aqua,MODIS,100,6.0NRT,311.6,142.6,D
-29.741,-63.752,345.1,1.1,1,2020-10-19,1800,Aqua,MODIS,89,6.0NRT,307.5,43,D
